CID,AUTH_CODE_CDE,CUST_ID,IP_ADDR,ACT_DT
4137405,CODE_421,C_32,123.24.241.70,2019-05-12 23:02:14
4137409,CODE_2412,C_32,123.24.241.70,2019-05-12 23:04:18
4137412,CODE_2412,C_32,123.24.241.70,2019-05-12 23:04:42
4137413,CODE_421,C_32,123.24.241.70,2019-05-12 23:05:19
4137415,CODE_421,C_32,123.24.241.70,2019-05-12 23:05:24
4137422,CODE_2412,C_32,27.68.133.146,2019-05-12 23:05:45
4138029,CODE_674,C_32,212.81.178.193,2019-05-13 06:24:11
4138033,CODE_674,C_32,212.81.178.193,2019-05-13 06:26:51
4138579,CODE_927,C_32,2001:e68:540c:ec26:4159:906b:43aa:bdee,2019-05-13 10:05:45
4138580,CODE_927,C_32,2001:e68:540c:ec26:4159:906b:43aa:bdee,2019-05-13 10:05:57
4138663,CODE_674,C_32,2001:b400:e2ab:ce5c:d873:24b5:2dd4:3bde,2019-05-13 10:21:56
4138669,CODE_927,C_32,2001:e68:540c:ec26:4159:906b:43aa:bdee,2019-05-13 10:23:11
4138670,CODE_927,C_32,2001:e68:540c:ec26:4159:906b:43aa:bdee,2019-05-13 10:23:17
4138672,CODE_674,C_32,2001:b400:e2ab:ce5c:d873:24b5:2dd4:3bde,2019-05-13 10:23:42
4139888,CODE_1716,C_32,119.246.18.144,2019-05-13 14:06:36
4139891,CODE_1716,C_32,61.151.178.177,2019-05-13 14:07:35
4140114,CODE_927,C_32,113.110.215.134,2019-05-13 15:02:13
4140117,CODE_927,C_32,113.110.215.134,2019-05-13 15:03:32
4140124,CODE_674,C_32,168.155.16.62,2019-05-13 15:05:05
4140133,CODE_674,C_32,168.155.16.62,2019-05-13 15:06:54
4141565,CODE_927,C_32,183.171.73.166,2019-05-13 19:11:05
4142770,CODE_2549,C_32,2001:b400:e2ab:cf1a:64:6826:78d3:c58b,2019-05-13 22:40:21
4142773,CODE_2549,C_32,2001:b400:e2ab:cf1a:64:6826:78d3:c58b,2019-05-13 22:40:42
4142775,CODE_2549,C_32,27.247.71.166,2019-05-13 22:41:30
4142777,CODE_2549,C_32,27.247.71.166,2019-05-13 22:42:32
4142794,CODE_2549,C_32,27.247.71.166,2019-05-13 22:46:38
4142802,CODE_927,C_32,78.179.212.208,2019-05-13 22:48:40
4142886,CODE_2161,C_32,110.50.142.153,2019-05-13 23:11:16
4142912,CODE_2161,C_32,110.50.142.153,2019-05-13 23:17:01
4142915,CODE_858,C_32,218.93.86.29,2019-05-13 23:17:44
4143133,CODE_674,C_32,191.184.111.226,2019-05-14 00:59:37
4143135,CODE_674,C_32,191.184.111.226,2019-05-14 00:59:45
4143343,CODE_674,C_32,179.108.2.117,2019-05-14 04:02:14
4144501,CODE_1690,C_32,117.136.40.178,2019-05-14 11:33:21
4144511,CODE_1690,C_32,117.136.40.178,2019-05-14 11:35:34
4144512,CODE_1690,C_32,117.136.40.178,2019-05-14 11:35:43
4144516,CODE_1690,C_32,117.136.40.178,2019-05-14 11:36:28
4144699,CODE_1545,C_32,112.97.54.236,2019-05-14 12:00:45
4144713,CODE_1545,C_32,112.97.54.236,2019-05-14 12:01:53
4144714,CODE_1545,C_32,112.97.50.236,2019-05-14 12:02:01
4144724,CODE_1545,C_32,101.89.29.97,2019-05-14 12:02:52
4145409,CODE_927,C_32,2601:348:4100:3690:f181:47a7:1397:be51,2019-05-14 13:23:34
4145506,CODE_1710,C_32,101.12.226.122,2019-05-14 13:40:27
4145639,CODE_1710,C_32,101.12.226.122,2019-05-14 14:08:18
4145823,CODE_927,C_32,58.248.100.130,2019-05-14 14:50:38
4145853,CODE_927,C_32,58.243.250.29,2019-05-14 14:57:02
4146039,CODE_927,C_32,223.104.247.31,2019-05-14 15:34:21
4146933,CODE_1710,C_32,101.12.226.122,2019-05-14 18:19:51
4147234,CODE_309,C_32,175.182.184.199,2019-05-14 19:01:53
4147250,CODE_309,C_32,175.182.184.199,2019-05-14 19:04:01
4147272,CODE_309,C_32,175.182.184.199,2019-05-14 19:07:55
4147275,CODE_309,C_32,175.182.184.199,2019-05-14 19:08:01
4147290,CODE_309,C_32,175.182.184.199,2019-05-14 19:09:44
4147887,CODE_927,C_32,35.187.132.11,2019-05-14 20:49:09
4147888,CODE_927,C_32,35.187.132.11,2019-05-14 20:49:10
4147889,CODE_927,C_32,42.76.247.99,2019-05-14 20:49:11
4147900,CODE_927,C_32,61.129.6.227,2019-05-14 20:50:11
4147995,CODE_674,C_32,176.83.45.88,2019-05-14 20:58:37
4149115,CODE_927,C_32,170.81.229.214,2019-05-15 03:48:15
4149755,CODE_927,C_32,216.165.253.160,2019-05-15 09:44:40
4149781,CODE_79,C_32,2001:b400:e2ad:d76e:95a7:79eb:79a0:4479,2019-05-15 09:49:58
4149782,CODE_79,C_32,2001:b400:e2ad:d76e:95a7:79eb:79a0:4479,2019-05-15 09:50:14
4149784,CODE_79,C_32,2001:b400:e2ad:d76e:95a7:79eb:79a0:4479,2019-05-15 09:51:45
4149919,CODE_686,C_32,2001:b400:e45f:6666:8c5e:22d0:5fc1:e51c,2019-05-15 10:24:02
4149926,CODE_686,C_32,2a03:2880:21ff:e::face:b00c,2019-05-15 10:25:41
4149930,CODE_686,C_32,2001:b400:e45f:6666:8c5e:22d0:5fc1:e51c,2019-05-15 10:26:51
4150033,CODE_927,C_32,119.123.172.165,2019-05-15 10:50:43
4150085,CODE_2263,C_32,2401:e180:8830:36ed:1c69:6d64:9af:2957,2019-05-15 11:01:17
4150091,CODE_2263,C_32,101.89.29.86,2019-05-15 11:02:16
4150491,CODE_1543,C_32,180.248.48.241,2019-05-15 12:07:48
4150496,CODE_1543,C_32,180.248.48.241,2019-05-15 12:08:34
4150497,CODE_1543,C_32,180.248.48.241,2019-05-15 12:08:35
4150498,CODE_1543,C_32,180.248.48.241,2019-05-15 12:08:40
4150630,CODE_1702,C_32,119.123.200.43,2019-05-15 12:24:43
4150632,CODE_1702,C_32,119.123.200.43,2019-05-15 12:24:51
4150664,CODE_1702,C_32,119.123.200.43,2019-05-15 12:28:41
4150666,CODE_1702,C_32,119.123.200.43,2019-05-15 12:28:47
4150683,CODE_1702,C_32,119.123.200.43,2019-05-15 12:31:59
4150684,CODE_1702,C_32,119.123.200.43,2019-05-15 12:32:05
4150865,CODE_197,C_32,140.243.213.237,2019-05-15 13:02:44
4150873,CODE_197,C_32,101.89.19.149,2019-05-15 13:03:43
4150874,CODE_197,C_32,140.243.213.237,2019-05-15 13:03:46
4151110,CODE_927,C_32,223.104.63.204,2019-05-15 13:54:07
4151116,CODE_927,C_32,223.104.63.204,2019-05-15 13:54:46
4151245,CODE_927,C_32,117.136.79.14,2019-05-15 14:23:27
4151479,CODE_1716,C_32,117.136.70.40,2019-05-15 15:05:36
4151662,CODE_927,C_32,218.18.76.222,2019-05-15 15:33:09
4151668,CODE_927,C_32,218.18.76.222,2019-05-15 15:34:21
4152260,CODE_674,C_32,176.220.138.211,2019-05-15 17:17:23
4152262,CODE_674,C_32,176.220.138.211,2019-05-15 17:17:28
4152268,CODE_674,C_32,176.220.138.211,2019-05-15 17:18:50
4152271,CODE_674,C_32,176.220.138.211,2019-05-15 17:18:55
4152574,CODE_674,C_32,37.155.197.70,2019-05-15 18:08:51
4152576,CODE_674,C_32,37.155.197.70,2019-05-15 18:08:52
4153282,CODE_674,C_32,159.146.4.206,2019-05-15 19:57:59
4153491,CODE_674,C_32,176.227.29.23,2019-05-15 20:30:03
4153527,CODE_674,C_32,88.240.97.155,2019-05-15 20:35:39
4153528,CODE_674,C_32,88.240.97.155,2019-05-15 20:35:45
4153534,CODE_674,C_32,88.240.97.155,2019-05-15 20:36:27
4153536,CODE_674,C_32,88.240.97.155,2019-05-15 20:36:40
4153550,CODE_674,C_32,88.240.97.155,2019-05-15 20:39:37
4153761,CODE_674,C_32,81.214.8.140,2019-05-15 21:09:42
4153819,CODE_674,C_32,81.214.8.140,2019-05-15 21:16:43
4153854,CODE_674,C_32,81.214.8.140,2019-05-15 21:22:14
4153929,CODE_674,C_32,81.214.8.140,2019-05-15 21:34:23
4154036,CODE_674,C_32,81.214.8.140,2019-05-15 21:53:14
4154077,CODE_869,C_32,2405:6586:79e0:100:998d:39e9:6c95:3e41,2019-05-15 21:57:38
4154094,CODE_869,C_32,2405:6586:79e0:100:bc31:67:d706:a70e,2019-05-15 22:00:22
4154096,CODE_869,C_32,2405:6586:79e0:100:bc31:67:d706:a70e,2019-05-15 22:00:57
4154208,CODE_1257,C_32,113.210.107.205,2019-05-15 22:19:01
4154209,CODE_1257,C_32,113.210.107.205,2019-05-15 22:19:11
4154260,CODE_618,C_32,2001:b400:e381:ee39:7988:4fd5:182e:c5b,2019-05-15 22:29:09
4154312,CODE_1180,C_32,49.216.156.64,2019-05-15 22:40:59
4154314,CODE_1180,C_32,49.216.156.64,2019-05-15 22:41:05
4154317,CODE_618,C_32,2001:b400:e381:ee39:7988:4fd5:182e:c5b,2019-05-15 22:41:24
4154318,CODE_1180,C_32,49.216.156.64,2019-05-15 22:41:36
4154319,CODE_1180,C_32,49.216.156.64,2019-05-15 22:41:42
4154322,CODE_1180,C_32,49.216.156.64,2019-05-15 22:41:50
4154344,CODE_618,C_32,2001:b400:e381:ee39:7988:4fd5:182e:c5b,2019-05-15 22:43:58
4154439,CODE_1110,C_32,118.169.246.195,2019-05-15 23:04:17
4154468,CODE_2050,C_32,2001:b400:e387:18e:e03a:9e8d:86f4:98c8,2019-05-15 23:11:27
4154618,CODE_927,C_32,2001:b011:8006:5c87:4060:7c21:6217:afbc,2019-05-15 23:49:02
4154852,CODE_1110,C_32,2401:e180:8850:3216:5dd0:6bba:67e7:a281,2019-05-16 01:34:01
4154898,CODE_674,C_32,2a01:e35:2fdf:9dd0:7117:c534:b633:d430,2019-05-16 02:17:39
4154901,CODE_674,C_32,2a01:e35:2fdf:9dd0:7117:c534:b633:d430,2019-05-16 02:20:04
4154913,CODE_927,C_32,2a01:598:90a2:3018:a9f6:1c98:d9c:e196,2019-05-16 02:31:30
4154914,CODE_927,C_32,2a01:598:90a2:3018:a9f6:1c98:d9c:e196,2019-05-16 02:31:34
4155135,CODE_2050,C_32,10.115.21.73,2019-05-16 06:13:04
4155136,CODE_2050,C_32,10.115.21.73,2019-05-16 06:13:04
4155147,CODE_2664,C_32,211.76.43.146,2019-05-16 06:29:18
4155148,CODE_2664,C_32,211.76.43.146,2019-05-16 06:29:22
4155149,CODE_2664,C_32,211.76.43.146,2019-05-16 06:30:03
4155189,CODE_1883,C_32,1.200.34.192,2019-05-16 07:07:49
4155272,CODE_674,C_32,2804:214:8105:4fe9:38ae:c27b:739f:95b2,2019-05-16 08:09:11
4155281,CODE_674,C_32,2804:214:8105:4fe9:38ae:c27b:739f:95b2,2019-05-16 08:11:09
4155347,CODE_39,C_32,2401:e180:8851:237e:14bd:3352:b95f:e34b,2019-05-16 08:39:39
4155351,CODE_39,C_32,2401:e180:8851:237e:14bd:3352:b95f:e34b,2019-05-16 08:40:25
4155352,CODE_39,C_32,2401:e180:8851:237e:14bd:3352:b95f:e34b,2019-05-16 08:40:34
4155734,CODE_674,C_32,183.14.134.101,2019-05-16 11:12:22
4155738,CODE_674,C_32,183.14.134.101,2019-05-16 11:12:48
4155745,CODE_674,C_32,183.14.134.101,2019-05-16 11:14:26
4155751,CODE_674,C_32,183.14.134.101,2019-05-16 11:15:42
4155806,CODE_1883,C_32,1.200.34.192,2019-05-16 11:29:35
4155940,CODE_927,C_32,117.136.79.167,2019-05-16 11:52:29
4156092,CODE_1883,C_32,1.200.34.192,2019-05-16 12:17:25
4156179,CODE_927,C_32,125.227.175.129,2019-05-16 12:35:55
4156282,CODE_2077,C_32,2402:7500:508:4833:b1b2:5f90:b2df:a776,2019-05-16 12:59:19
4156283,CODE_2077,C_32,2402:7500:508:4833:b1b2:5f90:b2df:a776,2019-05-16 12:59:19
4156289,CODE_2077,C_32,2402:7500:508:4833:b1b2:5f90:b2df:a776,2019-05-16 13:00:34
4156290,CODE_2077,C_32,2402:7500:508:4833:b1b2:5f90:b2df:a776,2019-05-16 13:00:34
4156657,CODE_2614,C_32,42.234.10.206,2019-05-16 14:11:40
4156670,CODE_2614,C_32,42.234.10.206,2019-05-16 14:12:56
4156675,CODE_2614,C_32,101.227.139.173,2019-05-16 14:13:12
4157325,CODE_1883,C_32,1.200.34.192,2019-05-16 16:20:10
4157397,CODE_674,C_32,176.54.231.100,2019-05-16 16:30:39
4157410,CODE_674,C_32,223.104.63.191,2019-05-16 16:32:36
4157487,CODE_674,C_32,223.104.63.191,2019-05-16 16:45:27
4157516,CODE_927,C_32,2402:1980:8140:a08b:9d36:1f36:7113:4fc1,2019-05-16 16:50:04
4157630,CODE_927,C_32,2402:1980:8140:a08b:9d36:1f36:7113:4fc1,2019-05-16 17:09:20
4158284,CODE_1668,C_32,36.101.242.94,2019-05-16 18:34:58
4158295,CODE_1668,C_32,61.129.6.147,2019-05-16 18:35:57
4158309,CODE_1668,C_32,36.101.242.94,2019-05-16 18:37:08
4158635,CODE_674,C_32,93.41.124.178,2019-05-16 19:34:29
4159450,CODE_674,C_32,46.154.120.126,2019-05-16 21:45:51
4159454,CODE_2664,C_32,2001:b400:e282:ba7c:dd81:744:b3c2:1c57,2019-05-16 21:47:12
4159478,CODE_674,C_32,46.154.120.126,2019-05-16 21:52:04
4159484,CODE_674,C_32,46.154.120.126,2019-05-16 21:53:50
4159623,CODE_674,C_32,176.88.28.23,2019-05-16 22:26:12
4159646,CODE_674,C_32,176.88.28.23,2019-05-16 22:28:57
4160127,CODE_41,C_32,39.8.104.55,2019-05-17 01:37:57
4160128,CODE_41,C_32,39.8.104.55,2019-05-17 01:39:05
4160129,CODE_41,C_32,39.8.104.55,2019-05-17 01:39:13
4160134,CODE_41,C_32,39.8.104.55,2019-05-17 01:41:15
4160281,CODE_841,C_32,2.48.242.57,2019-05-17 03:21:40
4160393,CODE_927,C_32,2401:e180:8812:71d6:b9c7:3342:3c84:db00,2019-05-17 05:24:22
4160394,CODE_927,C_32,2401:e180:8812:71d6:b9c7:3342:3c84:db00,2019-05-17 05:26:41
4160540,CODE_841,C_32,94.59.181.254,2019-05-17 07:25:55
4161180,CODE_2895,C_32,113.87.136.152,2019-05-17 10:46:09
4161183,CODE_2895,C_32,49.217.208.43,2019-05-17 10:46:33
4161185,CODE_2895,C_32,113.87.136.152,2019-05-17 10:46:38
4162127,CODE_927,C_32,60.12.151.3,2019-05-17 13:30:17
4162324,CODE_476,C_32,2001:b400:e480:6145:160c:5bf3:e30:2bc1,2019-05-17 14:10:58
4162335,CODE_476,C_32,2001:b400:e480:6145:160c:5bf3:e30:2bc1,2019-05-17 14:13:15
4162339,CODE_476,C_32,61.151.178.163,2019-05-17 14:14:11
4162679,CODE_2894,C_32,2001:e68:4411:c3fa:c1e:4ee:a753:50bb,2019-05-17 15:21:30
4162917,CODE_927,C_32,161.142.126.234,2019-05-17 16:11:37
4163504,CODE_927,C_32,39.10.74.7,2019-05-17 17:52:55
4163520,CODE_927,C_32,39.10.74.7,2019-05-17 17:54:27
4163534,CODE_927,C_32,39.10.74.7,2019-05-17 17:56:03
4163604,CODE_927,C_32,60.49.125.190,2019-05-17 18:04:38
4163986,CODE_606,C_32,2402:7500:566:10db:fc30:e60:7f64:f89a,2019-05-17 18:54:22
4164403,CODE_2433,C_32,43.250.200.113,2019-05-17 19:59:11
4164410,CODE_2433,C_32,43.250.200.113,2019-05-17 19:59:54
4164413,CODE_2433,C_32,223.166.151.197,2019-05-17 20:00:12
4164423,CODE_927,C_32,2404:160:802d:9530:f4f7:debf:172b:95e9,2019-05-17 20:01:04
4164425,CODE_2433,C_32,43.250.200.113,2019-05-17 20:01:08
4164431,CODE_2433,C_32,43.250.200.113,2019-05-17 20:01:59
4164437,CODE_2433,C_32,43.250.200.113,2019-05-17 20:02:43
4164855,CODE_674,C_32,94.214.130.210,2019-05-17 21:17:27
4165049,CODE_606,C_32,2402:7500:566:10db:fc30:e60:7f64:f89a,2019-05-17 21:54:37
4165148,CODE_2731,C_32,2401:e180:8852:4825:2099:f54f:e6ad:d60e,2019-05-17 22:09:05
4165150,CODE_927,C_32,77.117.145.36,2019-05-17 22:09:57
4165160,CODE_2731,C_32,2401:e180:8852:4825:2099:f54f:e6ad:d60e,2019-05-17 22:11:49
4165228,CODE_2731,C_32,2401:e180:8852:4825:2099:f54f:e6ad:d60e,2019-05-17 22:21:29
4165238,CODE_108,C_32,2401:e180:88b0:18bd:f12f:5b31:a6a:8f18,2019-05-17 22:23:17
4165270,CODE_108,C_32,2401:e180:88b0:18bd:f12f:5b31:a6a:8f18,2019-05-17 22:29:04
4165273,CODE_108,C_32,2401:e180:88b0:18bd:f12f:5b31:a6a:8f18,2019-05-17 22:29:29
4165307,CODE_854,C_32,2402:7500:51b:4a6f:a11c:9f85:b181:ab37,2019-05-17 22:38:17
4165471,CODE_94,C_32,180.217.170.231,2019-05-17 23:14:03
4165473,CODE_94,C_32,180.217.170.231,2019-05-17 23:14:19
4165826,CODE_94,C_32,180.217.170.231,2019-05-18 02:02:16
4165878,CODE_1727,C_32,35.187.132.154,2019-05-18 02:40:20
4165879,CODE_1727,C_32,35.187.132.154,2019-05-18 02:40:21
4165880,CODE_1727,C_32,2402:7500:53a:3816:a506:6451:e3e:f33f,2019-05-18 02:40:22
4165882,CODE_1727,C_32,2402:7500:53a:3816:a506:6451:e3e:f33f,2019-05-18 02:42:02
4165923,CODE_674,C_32,46.43.69.20,2019-05-18 03:12:30
4165939,CODE_674,C_32,46.43.69.20,2019-05-18 03:19:16
4165948,CODE_674,C_32,46.43.69.20,2019-05-18 03:33:49
4165964,CODE_674,C_32,46.43.69.20,2019-05-18 03:45:31
4165975,CODE_674,C_32,94.214.130.210,2019-05-18 03:55:02
4165977,CODE_927,C_32,46.43.69.20,2019-05-18 03:57:11
4165996,CODE_927,C_32,95.130.91.21,2019-05-18 04:13:59
4166204,CODE_927,C_32,218.210.35.125,2019-05-18 06:36:45
4166208,CODE_927,C_32,218.210.35.125,2019-05-18 06:38:06
4167169,CODE_1627,C_32,112.97.210.203,2019-05-18 11:24:58
4167790,CODE_674,C_32,110.54.140.154,2019-05-18 12:51:28
4167798,CODE_674,C_32,110.54.140.154,2019-05-18 12:52:20
4167946,CODE_1231,C_32,117.136.39.123,2019-05-18 13:11:22
4167948,CODE_1231,C_32,117.136.39.123,2019-05-18 13:11:38
4168247,CODE_1627,C_32,223.104.63.207,2019-05-18 14:00:55
4168253,CODE_1627,C_32,223.104.63.207,2019-05-18 14:01:55
4168254,CODE_1627,C_32,112.97.210.203,2019-05-18 14:01:56
4168356,CODE_1231,C_32,128.14.152.109,2019-05-18 14:18:29
4168365,CODE_1231,C_32,61.151.178.197,2019-05-18 14:19:30
4169276,CODE_1883,C_32,36.236.233.222,2019-05-18 16:56:18
4169290,CODE_505,C_32,2001:b011:b007:100e:cd82:afac:baf0:a0f9,2019-05-18 16:58:03
4169295,CODE_505,C_32,2001:b011:b007:100e:cd82:afac:baf0:a0f9,2019-05-18 16:58:47
4169298,CODE_505,C_32,10.115.0.101,2019-05-18 16:59:21
4169299,CODE_505,C_32,10.115.0.101,2019-05-18 16:59:23
4169302,CODE_505,C_32,2001:b011:b007:100e:f940:3707:1747:ff9f,2019-05-18 16:59:32
4169404,CODE_2082,C_32,35.187.132.155,2019-05-18 17:13:34
4169405,CODE_2082,C_32,35.187.132.138,2019-05-18 17:13:35
4169409,CODE_2082,C_32,114.34.155.20,2019-05-18 17:13:38
4169424,CODE_2082,C_32,114.34.155.20,2019-05-18 17:15:05
4169434,CODE_927,C_32,42.189.38.240,2019-05-18 17:15:45
4169466,CODE_1667,C_32,115.164.187.96,2019-05-18 17:17:51
4169912,CODE_674,C_32,109.65.23.123,2019-05-18 18:22:20
4169913,CODE_927,C_32,109.65.23.123,2019-05-18 18:22:21
4170166,CODE_674,C_32,2a02:8108:48bf:e400:604c:1baa:d8cd:4605,2019-05-18 18:59:59
4170405,CODE_927,C_32,86.154.198.53,2019-05-18 19:38:24
4171091,CODE_1627,C_32,113.77.52.144,2019-05-18 21:18:44
4171094,CODE_1627,C_32,113.77.52.144,2019-05-18 21:19:07
4171100,CODE_1627,C_32,61.129.6.203,2019-05-18 21:19:41
4171285,CODE_2461,C_32,49.158.45.214,2019-05-18 21:45:07
4171528,CODE_2461,C_32,49.158.45.214,2019-05-18 22:18:02
4171628,CODE_1667,C_32,2001:e68:5447:5e54:b53c:5c6:9be8:248e,2019-05-18 22:32:53
4171629,CODE_1667,C_32,2001:e68:5447:5e54:b53c:5c6:9be8:248e,2019-05-18 22:32:56
4171630,CODE_1667,C_32,2001:e68:5447:5e54:b53c:5c6:9be8:248e,2019-05-18 22:32:58
4171760,CODE_927,C_32,49.217.100.18,2019-05-18 23:01:34
4171865,CODE_1917,C_32,112.21.81.188,2019-05-18 23:26:11
4171867,CODE_1917,C_32,112.21.81.188,2019-05-18 23:26:39
4172123,CODE_2376,C_32,219.71.141.121,2019-05-19 01:25:04
4172126,CODE_2376,C_32,219.71.141.121,2019-05-19 01:31:28
4172128,CODE_2376,C_32,219.71.141.121,2019-05-19 01:33:27
4172158,CODE_1110,C_32,2401:e180:8841:34ac:2d60:4686:dcb9:9362,2019-05-19 02:05:44
4172252,CODE_1917,C_32,112.21.81.188,2019-05-19 03:15:11
4172268,CODE_927,C_32,95.186.248.158,2019-05-19 03:25:26
4172269,CODE_927,C_32,95.186.248.158,2019-05-19 03:26:13
4172277,CODE_674,C_32,191.33.66.197,2019-05-19 03:33:47
4172368,CODE_841,C_32,94.59.181.254,2019-05-19 05:09:40
4172433,CODE_927,C_32,94.249.48.141,2019-05-19 05:50:34
4172969,CODE_927,C_32,180.217.84.132,2019-05-19 10:15:23
4173148,CODE_410,C_32,2001:b011:7c03:1187:49cb:d3f5:bd96:695a,2019-05-19 10:52:36
4173150,CODE_410,C_32,2001:b011:7c03:1187:49cb:d3f5:bd96:695a,2019-05-19 10:53:38
4174420,CODE_606,C_32,2402:7500:44d:113a:442e:4435:830c:a161,2019-05-19 14:37:42
4174724,CODE_927,C_32,2001:b011:e605:1cc1:2c8c:fdf0:65d2:fb60,2019-05-19 15:41:00
4175143,CODE_674,C_32,94.123.167.152,2019-05-19 16:41:58
4175156,CODE_674,C_32,94.123.167.152,2019-05-19 16:43:11
4175586,CODE_674,C_32,81.218.154.37,2019-05-19 17:45:29
4176251,CODE_927,C_32,101.136.167.38,2019-05-19 19:24:57
4176264,CODE_927,C_32,101.136.167.38,2019-05-19 19:25:40
4176887,CODE_927,C_32,81.218.154.37,2019-05-19 21:03:38
4176890,CODE_927,C_32,81.218.154.37,2019-05-19 21:03:53
4177214,CODE_799,C_32,2401:e180:8862:8b18:14a:3ed:9d55:6ed2,2019-05-19 21:54:43
4177217,CODE_799,C_32,2401:e180:8862:8b18:14a:3ed:9d55:6ed2,2019-05-19 21:55:09
4177219,CODE_799,C_32,61.151.178.163,2019-05-19 21:55:43
4177272,CODE_1060,C_32,2401:e180:8833:2dff:949c:61e5:fcaa:6d11,2019-05-19 22:05:11
4177273,CODE_1060,C_32,180.163.220.4,2019-05-19 22:05:16
4177278,CODE_155,C_32,2401:e180:8833:2dff:949c:61e5:fcaa:6d11,2019-05-19 22:05:38
4177280,CODE_155,C_32,42.236.10.125,2019-05-19 22:05:47
4177283,CODE_1060,C_32,180.97.118.219,2019-05-19 22:06:01
4177287,CODE_155,C_32,101.91.60.106,2019-05-19 22:06:36
4177350,CODE_2461,C_32,49.158.45.214,2019-05-19 22:17:16
4177379,CODE_2601,C_32,219.70.249.30,2019-05-19 22:21:52
4177381,CODE_2601,C_32,219.70.249.30,2019-05-19 22:21:57
4177406,CODE_2601,C_32,219.70.249.30,2019-05-19 22:25:27
4177407,CODE_2601,C_32,219.70.249.30,2019-05-19 22:25:28
4177661,CODE_2417,C_32,114.136.75.149,2019-05-19 23:28:35
4177664,CODE_2417,C_32,2a03:2880:ff:29::face:b00c,2019-05-19 23:30:05
4177665,CODE_2417,C_32,2a03:2880:10ff:5::face:b00c,2019-05-19 23:30:08
4177712,CODE_2417,C_32,2001:b011:3802:1111:9918:1da8:989:3521,2019-05-19 23:44:39
4177964,CODE_674,C_32,2003:d8:b3de:9a06:58eb:607d:f500:24d7,2019-05-20 02:13:13
4177965,CODE_674,C_32,2003:d8:b3de:9a06:58eb:607d:f500:24d7,2019-05-20 02:13:42
4177985,CODE_927,C_32,180.253.8.102,2019-05-20 02:38:21
4177999,CODE_674,C_32,2003:d8:b3de:9a07:58eb:607d:f500:24d7,2019-05-20 02:54:32
4178025,CODE_927,C_32,46.185.171.229,2019-05-20 03:18:53
4178041,CODE_674,C_32,196.140.193.142,2019-05-20 03:33:36
4178051,CODE_927,C_32,108.28.116.11,2019-05-20 03:38:23
4178054,CODE_927,C_32,108.28.116.11,2019-05-20 03:40:01
4178056,CODE_927,C_32,108.28.116.11,2019-05-20 03:42:08
4178098,CODE_1599,C_32,46.43.69.20,2019-05-20 04:17:32
4178100,CODE_1599,C_32,46.43.69.20,2019-05-20 04:17:56
4178158,CODE_927,C_32,95.187.79.244,2019-05-20 05:03:29
4178162,CODE_674,C_32,2003:d8:b3de:9a07:58eb:607d:f500:24d7,2019-05-20 05:06:56
4178288,CODE_410,C_32,223.136.209.13,2019-05-20 07:03:39
4178866,CODE_2605,C_32,220.128.234.190,2019-05-20 10:04:19
4178873,CODE_927,C_32,42.72.188.201,2019-05-20 10:05:39
4178878,CODE_2605,C_32,220.128.234.190,2019-05-20 10:06:19
4178883,CODE_2605,C_32,220.128.234.190,2019-05-20 10:07:02
4178887,CODE_2605,C_32,10.115.21.76,2019-05-20 10:07:43
4178888,CODE_2605,C_32,10.115.21.76,2019-05-20 10:07:44
4179155,CODE_731,C_32,49.217.166.231,2019-05-20 10:57:47
4179157,CODE_731,C_32,49.217.166.231,2019-05-20 10:57:56
4179159,CODE_731,C_32,49.217.166.231,2019-05-20 10:58:01
4179992,CODE_927,C_32,114.124.239.14,2019-05-20 13:04:38
4180130,CODE_927,C_32,114.124.230.143,2019-05-20 13:32:56
4180524,CODE_1468,C_32,14.186.124.150,2019-05-20 14:52:19
4180526,CODE_1468,C_32,14.186.124.150,2019-05-20 14:52:21
4180530,CODE_1468,C_32,14.186.124.150,2019-05-20 14:52:54
4180531,CODE_1468,C_32,14.186.124.150,2019-05-20 14:53:04
4180536,CODE_1468,C_32,14.186.124.150,2019-05-20 14:53:25
4180538,CODE_1468,C_32,14.186.124.150,2019-05-20 14:53:32
4180985,CODE_927,C_32,61.222.119.217,2019-05-20 16:19:15
4181470,CODE_674,C_32,5.46.210.16,2019-05-20 17:35:57
4181473,CODE_674,C_32,5.46.210.16,2019-05-20 17:35:59
4181603,CODE_2115,C_32,2401:e180:8890:52ed:fdd3:eb7:247:a940,2019-05-20 17:48:46
4181751,CODE_2605,C_32,10.115.91.213,2019-05-20 18:08:28
4181752,CODE_2605,C_32,10.115.91.213,2019-05-20 18:08:29
4181818,CODE_674,C_32,93.136.105.105,2019-05-20 18:19:14
4181824,CODE_674,C_32,93.136.105.105,2019-05-20 18:19:50
4181835,CODE_674,C_32,93.136.105.105,2019-05-20 18:21:05
4181962,CODE_927,C_32,2001:b400:e3dc:191c:e2fe:9445:417c:b357,2019-05-20 18:39:10
4181966,CODE_2161,C_32,180.217.85.204,2019-05-20 18:39:36
4181992,CODE_927,C_32,2001:b400:e3dc:191c:e2fe:9445:417c:b357,2019-05-20 18:41:28
4182006,CODE_2161,C_32,180.217.85.204,2019-05-20 18:42:31
4182185,CODE_927,C_32,106.1.244.59,2019-05-20 19:04:24
4182476,CODE_927,C_32,81.218.154.37,2019-05-20 19:52:59
